bbnumber,customercategory,clientsegment,segmenttype,economicactivity,customerstatus,partition_date,td_hc_ob_amt_avg_12m,td_local_ccy_active_tag,hc_active_tag,depo_trb_avg_3m,time_deposit_us_dollar_others,savings_account_usd_us_dollar_others,total_cr_txn_amt_avg_3m,otc_offus_check_depo_txn_amt_avg_9m,gross_monthly_income,td_foreign_ccy_active_tag,casa_active_tag,savings_account_php_philippine_peso_others,otc_onus_check_depo_txn_amt_sum_3m,otc_onus_check_depo_txn_amt_sum_9m,digibanker_cr_txn_amt_sum_3m,otc_fund_transfer_txn_amt_sum_6m,mob_depo_max,inclearing_check_dr_txn_amt_sum_9m,total_cr_txn_amt_avg_pct_chg_6m,digibanker_cr_txn_cnt_sum_12m,total_dr_txn_amt_avg_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_9m,mtd_adb_casa_amt_pct_chg_3m,total_cr_txn_amt_max_pct_chg_12m,total_cr_txn_amt_max_pct_chg_6m,trb_amt_avg_pct_chg_12m,mtd_adb_casa_amt_pct_chg_6m,trb_amt_max_pct_chg_6m,trb_amt_max_pct_chg_3m,otc_offus_check_depo_txn_cnt_max_pct_chg_6m,mtd_adb_casa_amt_pct_chg_9m,mtd_adb_casa_max_pct_chg_3m,total_dr_txn_amt_avg_pct_chg_6m,otc_offus_check_depo_txn_cnt_max_pct_chg_12m,trb_amt_avg_pct_chg_9m,mtd_adb_casa_avg_pct_chg_12m,trb_amt_max_pct_chg_12m,total_cr_txn_cnt_max_pct_chg_9m,checking_account_philippine_peso_business_plus_account,mtd_adb_casa_avg_pct_chg_6m,total_cr_txn_cnt_min_pct_chg_3m,trb_amt_avg_pct_chg_6m,mtd_adb_casa_max_pct_chg_6m,time_deposit_chinese_yuan_others,total_cr_txn_amt_min_pct_chg_6m,mtd_adb_casa_amt_pct_chg_12m,total_dr_txn_cnt_avg_pct_chg_12m,mtd_adb_casa_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_9m,atm_cash_withdrawal_txn_cnt_avg_12m,credit_card_active_tag,otc_check_encash_txn_cnt_sum_3m,non_casa_td_active_tag,total_cr_txn_amt_max_pct_chg_3m,mtd_adb_pct_chg_casa_1m,trb_amt_min_pct_chg_3m,checking_account_philippine_peso_others,inclearing_check_dr_txn_cnt_max_pct_chg_6m,total_cr_txn_cnt_avg_pct_chg_6m,total_dr_txn_amt_max_pct_chg_3m,all_access_active_tag,mtd_adb_casa_min_pct_chg_3m,total_dr_txn_cnt_avg_pct_chg_9m,inclearing_check_dr_txn_amt_max_pct_chg_3m,total_cr_txn_amt_min_pct_chg_3m,otc_check_encash_txn_cnt_max_pct_chg_12m,total_dr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_max_pct_chg_6m,total_cr_txn_amt_avg_pct_chg_3m,total_dr_txn_amt_min_pct_chg_6m,otc_cash_depo_cr_txn_cnt_sum_3m,total_cr_txn_cnt_max_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_3m,internet_pos_txn_cnt_avg_12m,total_dr_txn_cnt_avg_pct_chg_6m,total_dr_txn_cnt_max_pct_chg_3m,inclearing_check_dr_txn_amt_min_pct_chg_3m,otc_cash_depo_cr_txn_cnt_max_pct_chg_6m,savings_account_usd_chinese_yuan_others,inclearing_check_dr_txn_cnt_max_pct_chg_3m,otc_check_encash_txn_amt_sum_12m,otc_cash_depo_cr_txn_cnt_max_pct_chg_9m,total_dr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_3m,total_dr_txn_amt_pct_chg_9m,savings_account_usd_pound_sterling_others,otc_bills_pmt_txn_amt_sum_12m,total_dr_txn_amt_pct_chg_6m,total_dr_txn_cnt_pct_chg_12m,total_cr_txn_amt_pct_chg_9m,savings_account_usd_korean_won_others,otc_cash_depo_cr_txn_amt_sum_9m,total_dr_txn_amt_pct_chg_3m,savings_account_usd_european_ccy_unit_others,total_cr_txn_amt_pct_chg_6m,otc_bills_pmt_txn_amt_sum_3m,total_dr_txn_cnt_pct_chg_9m,total_cr_txn_amt_pct_chg_12m,otc_cash_depo_cr_txn_amt_max_pct_chg_12m,ob_amt_al,otc_bills_pmt_txn_amt_sum_6m,joint_acct_active_tag,total_dr_txn_cnt_pct_chg_3m,total_cr_txn_cnt_avg_pct_chg_3m,trb_amt_min_pct_chg_6m,savings_account_usd_swiss_franc_others,total_dr_txn_cnt_avg_pct_chg_3m,total_dr_txn_cnt_pct_chg_6m,savings_account_usd_yen_others,al_truck_active_tag,savings_account_usd_australian_dollar_others,epcs_cr_txn_amt_sum_9m,sbol_fund_transfer_txn_cnt_avg_9m,sbol_bills_pmt_txn_amt_avg_12m,bel_active_tag,total_dr_txn_cnt_max_pct_chg_12m,mtd_adb_casa_min_pct_chg_6m,total_cr_txn_cnt_pct_chg_9m,otc_cash_withdrawal_txn_cnt_avg_12m,total_cr_txn_amt_pct_chg_3m,savings_account_usd_canadian_dollar_others,otc_cash_depo_cr_txn_cnt_min_pct_chg_3m,total_dr_txn_cnt_min_pct_chg_3m,sbol_bills_pmt_txn_amt_avg_3m,atm_cash_depo_txn_amt_avg_12m,ada_loan_active_tag,savings_account_usd_hong_kong_dollar_others,gold_count_primary_cc,banca_active_tag,cashback_count_primary_cc,total_cr_txn_cnt_pct_chg_12m,classic_count_primary_cc,atm_ibft_dr_txn_cnt_sum_12m,bml_active_tag,total_ob_amt_cc,atm_cash_depo_txn_amt_avg_3m,otc_cash_withdrawal_txn_cnt_avg_3m,total_cr_txn_cnt_pct_chg_6m,savings_account_usd_singapore_dollar_others,dollar_savings_chinese_yuan_others,atm_ibft_dr_txn_cnt_sum_3m,titanium_count_primary_cc,ess_active_tag,al_fleet_active_tag,cts_active_tag,total_cr_txn_cnt_pct_chg_3m,platinum_count_primary_cc,world_count_primary_cc,hl_active_tag,savings_account_usd_new_zealand_dollar_others,semp_tag,savings_account_usd_baht_others,savings_account_jpy_yen_others,special_bsa_philippine_peso_others,savings_account_eur_european_ccy_unit_others,cel_active_tag,salad_active_tag,click_count_primary_cc,ob_amt_cel,ob_amt_salad,gift_cash_cards_philippine_peso_others,time_deposit_european_ccy_unit_others,time_deposit_yen_others,Target
9407,NON-FINANCIAL CORPORATION,UNSPECIFIED,Retail/BBG Commercial,Information and Communication,UNSPECIFIED,6/30/2021,255335.72,1,1,1646081.36,0,0,337470.18,0,1153846.15,0,1,0,0,0,0,0,24,0,0,0,0,0,0.17,1886.76,1886.76,0.25,0.2,2.66,2.66,0,0.22,0.17,0,0,0.34,0.02,2.66,2,1,0.04,2,0.54,0.17,0,-1,0.25,0,0.03,0,0,0,0,0,1886.76,0,0.01,0,0,0,0,0,0,0,0,1886.76,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8026,NON-FINANCIAL CORPORATION,M,Banking Center,Construction,UNSPECIFIED,11/30/2023,0,0,0,29625.79,0,0,0,0,384615.38,0,1,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Real Estate Activities,UNSPECIFIED,11/30/2023,0,0,0,160048.69,0,0,1237.55,4277.38,3846153.85,0,1,0,0,0,0,0,77,-2400000,0,0,41.35,56.84,-0.04,12.07,12.07,-0.07,-0.94,0,-0.21,1,-0.94,-0.01,90.95,1,-0.1,-0.14,0,1,1,-0.3,-1,-0.15,0,0,-1,-0.94,0.01,-0.19,-1,0,0,0,0,-1,-0.01,-0.27,0,-1,0,0.89,0,-0.03,0.01,0,-1,0,0.45,455.07,0,-1,0,-1,0,0,0.02,0,0,0,0,0,0,0,0.07,0,-0.03,0,0,-0.01,0,-1,0,0,0.89,0,-1,0,0,-1,0,0,0,0,0,0,-0.27,0,0,0,0,0,0,0,0,0,0,0.33,-0.81,-1,0,-1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5610,NON-FINANCIAL CORPORATION,B,Retail/BBG Commercial,Real Estate Activities,UNSPECIFIED,11/30/2023,0,0,0,0,0,0,0,0,769230.77,0,1,1,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
867,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Real Estate Activities,Active,11/30/2023,0,0,0,1.43E+07,0,0,6668033.63,6334608.68,192307.69,0,1,0,1000000,1000000,0,0,2,0,0,0,0,0,3.18,-0.73,-0.73,0,0,1.5,1.5,-0.75,0,3.01,0,-0.75,0,0,1.5,0,1,0,-0.8,0,3.01,0,-0.75,0,0,0,0,0,0,0,0,-0.73,3.01,0.22,0,0,0,0,0,0.04,0,0,-0.75,0,0,0,-0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.4,0.22,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,-0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2929,NON-FINANCIAL CORPORATION,B,Retail/BBG Commercial,Human Health and Social Work Activities,UNSPECIFIED,11/30/2023,0,0,0,6275349.4,0,0,6585505.08,760195.8,384615.38,0,1,1,0,0,0,0,171,-1.10E+07,2.27,0,0,0,4.49,11.44,11.44,0.08,2.76,0.68,0.68,0.8,3.17,1.45,0,0.8,0.09,0.33,0.68,5.67,0,0.54,-0.33,0.16,1.45,0,-0.55,4.04,0,0.43,-1,0,0,0,0,11.44,1.24,0.33,1,-1,1.05,0,0,1.24,0,0,0.42,0,0,-1,5.93,-1,1,5.67,-1,0,0,0,0,-1,0,0,0,-1,0.22,-1,0,0,0,0,0,7.86,0,22018.71,0,0,6.88,0,0,6.35,-1,0,0,1,0,2.67,-0.08,0,0,0,0,0,0,0,0,0,0,-1,-0.59,2.38,0,16.72,0,-1,0,0,0,0,0,0,0,0,-0.4,0,0,0,0,0,0,2.86,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5101,NON-FINANCIAL CORPORATION,M,UNSPECIFIED,Administrative and Support Service Activities,UNSPECIFIED,11/30/2023,0,0,0,1.81E+08,0,3,2.48E+08,375697.04,7692307.77,0,1,0,0,47962.24,2.68E+08,-7.09E+08,49,-4.11E+07,0.09,35,0.05,0.05,-0.2,0.52,0.52,-0.02,-0.21,0.04,-0.03,0.33,-0.22,-0.02,0.12,0.67,0,0,0.04,3.17,7,-0.04,-0.73,0,0.04,0,-0.2,-0.06,0.07,-0.03,13.27,0,0,110,0,0.3,-0.18,-0.04,0,17,0.47,0.38,0,-0.18,0.07,1.97,0,-0.99,0.15,0.38,0.15,-0.08,11,3.17,3,0,0.1,1.14,0.56,3,0,1.44,-2.51E+07,3,0.35,12.49,0.12,1,0,0.65,0.03,0.18,0,809868.39,0.27,1,0.3,0,-0.13,0.49,18.57,0,0,0,0.12,1.22,-0.04,0,0.33,-0.07,0,0,1,0,2.22,0,0,1.14,-0.18,-0.14,0.17,0.31,0,-0.88,-0.48,0,0,0,0,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3374,NON-FINANCIAL CORPORATION,M,Banking Center,Wholesale and Retail trade; Repair of Motor Vehicles and Motorcycles,UNSPECIFIED,11/30/2023,3.89E+07,0,1,3.91E+07,1,1,8.01E+07,0,11538.46,1,1,0,0,0,0,0,111,0,30.75,0,33.43,45.95,-0.43,152.96,152.96,-0.02,-0.99,0.02,-0.02,0,-1,1.28,30.48,0,-0.01,0.16,0.02,3,0,0.67,-0.83,-0.01,4.57,0,-1,-1,0.23,0.29,0,0,0,0,0,0.96,1.28,-0.03,0,0,0.43,0.97,0,-0.75,0.46,0,-1,0,-0.01,152.7,-0.02,-1,0,0.5,0,0,0.08,0.5,0,-1,0,0,0,-1,-1,0,-0.08,0,-625299.36,-0.57,-0.73,0,0,210140,-1,0,0.24,-317092.92,0.5,-1,-1,0,-358869.07,0,-0.63,-0.17,-0.03,0,-0.13,-0.57,0,0,0,0,0,0,0,3.5,-0.99,0,1,-1,0,0,-0.75,0,0,0,0,0,0,0,-0.67,0,0,0,0,0,0.67,-0.5,0,0,0,0,0,0,0,-0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3868,NON-FINANCIAL CORPORATION,M,UNSPECIFIED,Real Estate Activities,UNSPECIFIED,11/30/2023,2.72E+07,1,1,3.53E+07,0,0,3.02E+07,1323227.22,1153846.23,0,1,2,1639545,3277715,0,-2.71E+07,319,-7295887.86,14.67,0,18.02,24.78,-0.28,39.39,39.39,0.01,-0.54,0.06,0.06,0.07,-0.39,-0.04,27.27,0.31,0.01,-0.01,0.06,0.2,0,-0.13,-0.09,0.01,0.06,0,-0.98,-0.27,0.05,-0.04,3.79,0,0,11,0,39.39,-0.25,-0.02,1,0.15,-0.02,124.86,0,-0.25,0.02,2.14,-0.98,2,61.94,124.86,19.21,-0.99,6,0,0,0,0.03,0.12,-0.4,1,0,0,-2049567.67,1,0.41,0.26,0.82,0,0,0.68,0.03,-0.4,0,297565,1.23,0,-0.42,0,0.03,-0.36,38,0,0,0,0.12,-0.04,-0.02,0,0.06,0.12,0,0,0,0,0,0,0,0.44,-0.37,-0.38,0,-0.3,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0,0,0,0,-0.13,0,0,0,0,0,0,0,-0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1090,NON-FINANCIAL CORPORATION,M,UNSPECIFIED,Real Estate Activities,UNSPECIFIED,11/30/2023,0,0,0,936355.62,0,0,610998.84,587900.3,1153846.15,0,1,1,503947.35,1695761.07,0,0,370,-2983363.33,-0.14,0,0,0.03,0.19,0.79,0.04,0,0.7,0.21,0.21,0.37,2.49,0.26,-0.03,0.37,0.08,0.13,0.21,0.17,0,0.13,-0.03,0.15,0.46,0,-0.46,2.17,-0.04,0.18,2.19,0,0,32,0,-0.1,0.26,0.15,1,1.2,-0.02,0.9,0,-0.05,-0.03,0.26,-0.17,0.64,0.21,0.9,-0.14,-0.67,19,0.07,0.6,0,-0.06,0.67,-0.38,1,0,0.5,-1838032.25,1,-0.7,-0.09,-0.59,0,0,-0.68,-0.65,-0.4,0,472678.54,-0.01,0,-0.59,0,-0.5,-0.1,2.54,0,0,0,-0.06,0.02,0.08,0,0.12,-0.51,0,0,0,0,0,0,0,0.67,-0.07,-0.06,0,-0.26,0,-0.17,-0.43,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,-0.11,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9834,NON-FINANCIAL CORPORATION,B,UNSPECIFIED,Real Estate Activities,Active,11/30/2023,7249089.61,0,0,3653414.36,0,0,8806432.67,2323761.63,1153846.23,0,1,0,245170.15,632271.55,0,0,25,-1.26E+07,3.24,0,2.93,3.49,0.05,10.35,10.35,-0.04,0.22,0.05,0.05,0.38,0.48,0.24,5.47,0.38,-0.09,-0.02,0.34,0.25,2,0.05,-0.28,-0.13,0.24,0,-0.89,-0.36,-0.01,0.06,7.78,0,0,2,0,10.35,-0.16,0,0,-1,-0.05,8.77,0,-0.16,0.06,-1,-0.89,0.5,3.92,19.49,4.73,-0.94,0,0,0,0,-0.04,0.12,-1,-1,0,-1,-484928.08,-1,9.47,0,9.29,0,0,10.58,-0.44,7.29,0,135000,-0.41,0,9.73,0,0.06,9.59,12.11,0,0,0,-0.21,-0.14,-0.74,0,-0.09,-0.42,0,0,0,0,1.56,0,0,0.6,-0.16,-0.38,0,0.2,0,0,-0.29,0,0,0,0,0,0,0,-0.28,0,0,0,0,0,0,-0.28,0,0,0,0,0,0,0,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7370,NON-FINANCIAL CORPORATION,C,UNSPECIFIED,Real Estate Activities,UNSPECIFIED,11/30/2023,0,0,0,4654198.39,0,1,3.95E+07,0,48076.92,0,1,0,1.85E+07,5.06E+07,0,0,60,-4.64E+07,6.05,0,2.25,3.08,2.66,23.49,23.49,0.23,1.92,0.63,0.15,0,22.24,4.31,3.36,0,0.32,1.31,0.98,2,2,1.82,-0.33,0.19,6.43,0,-0.98,6.42,0.16,1.85,61.28,0,0,6,0,23.49,-0.31,-0.02,0,2.5,0.18,4.11,0,-0.31,0.25,2.94,4.54,4,3.5,11.34,14.02,-0.89,5,0.5,2,0,0.23,1.21,0.33,2,0,2.5,-2.23E+07,2,3.17,12.28,81.31,0,0,8.14,0.45,37.37,0,5830925.91,18.9,0,18.31,0,1.42,3.75,13.39,0,0,0,1.07,0.08,-0.02,0,0.57,0.71,0,0,0,0,0,0,0,1.21,-0.72,1,0,134.6,0,0,-0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9847,FINANCIAL CORPORATION (BANK),UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,11/30/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
280,NON-FINANCIAL CORPORATION,M,UNSPECIFIED,Financial and Insurance Activities,UNSPECIFIED,4/28/2023,0,0,0,2.56E+07,0,0,168347.25,22222.22,1153846.15,0,1,0,0,0,0,0,40,-1343.8,0,0,36.67,49.64,0.01,-0.32,-0.32,0,0,0,0,-1,0,0,79.6,-1,0,0,0,1,1,0,-1,0,0,0,-1,0,0.33,0,-1,0,0,1,0,-0.32,0,0,0,-1,0,-0.95,0,0,0.02,0,-1,0,-0.98,313.85,-0.66,-1,1,1,-1,0,0.18,-0.5,0,-1,0,0,-504000,-1,-1,-1,-1,0,0,-1,-1,0,0,300000,-1,0,0,0,-1,0,-1,0,0,0,-1,0,0,0,-0.75,-1,0,0,0,0,0,0,0,3,-0.01,0,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
915,NON-FINANCIAL CORPORATION,R,UNSPECIFIED,Real Estate Activities,Active,4/28/2023,4.00E+07,1,1,5.99E+07,0,0,3.35E+07,8043915,7692307.69,0,1,0,0,221000,0,0,6,0,0,0,0,0,1.2,50046.06,50046.06,0,0.68,0.23,0.03,0.75,0,1.2,0,0.75,0,0,7.69,1,1,0.28,1,0.06,1.2,0,-1,0,0,0,0,0,0,0,0,50046.06,0,-0.01,0,0,0,0,0,0,0,0,50046.06,0,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1.5,0,0,0,200000,0,0,0.69,0,0,0,-1,0,0,0,0,0,-0.02,0,0,1,0,0,0,0,0,0,0,0,-0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4851,NON-FINANCIAL CORPORATION,B,Retail/BBG Commercial,Human Health and Social Work Activities,Active,4/28/2023,0,0,0,5.89E+07,0,0,167765.47,0,1.15E+07,0,1,0,491646.28,1.60E+08,0,0,10,-1.01E+08,0,0,0,0,-0.01,-1,-1,0,-0.63,0.19,-0.05,0,12.39,0,0,0,0.11,0,13.1,-1,1,-0.16,-1,0,0,0,-1,0,0,2.43,25.12,0,0,0,0,-1,0,-0.17,0,1,0,25.12,0,-0.01,0,25.12,-1,0,12.08,25.12,0,-1,0,-1,0,0,0,1,-0.97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.09,0,0,0,0,0,0,0,0,0,-0.33,0,-0.17,0,0.17,0,0,0,0,0,0,0,0,1,-0.43,0,0,0,0,0,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1628,NON-FINANCIAL CORPORATION,M,Banking Center,Human Health and Social Work Activities,UNSPECIFIED,4/28/2023,0,0,0,2.70E+07,0,0,1.29E+07,2249002.5,1.54E+07,0,1,0,757489.72,2205436.59,185692.9,0,118,-1124253.28,0.24,31,0.1,0.12,0.51,2.02,2.02,0.01,0.21,0.04,0.04,0.89,0.37,0.38,0.15,0.89,0,0.02,0.04,0.36,1,0.05,-0.26,0,0.38,0,-0.69,0.15,0.05,0.05,3.6,0,0,1,0,2.02,0.38,0.03,1,2.69,0.01,0.85,0,0.1,0.02,0.09,-0.69,0,0.51,0.85,0.67,-0.36,176,0.36,0.14,0,0.06,0.44,0.09,0.19,0,0,-461530.81,0.24,0.74,-0.03,0.54,0,0,0.5,0,-0.35,0,2.58E+07,1.17,0,-0.2,0,-0.23,-0.16,0.33,0,0,0,0.02,0.05,-0.03,0,0.08,-0.1,0,0,0,0,0,0,0,0.62,-0.16,0.03,0,-0.06,0,-0.17,-0.29,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,-0.08,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8075,SOLE PROPRIETORSHIP,B,Retail/BBG Commercial,Construction,Active,4/28/2023,0,0,0,244231.38,0,0,16063.73,0,0,0,1,0,0,0,0,0,18,0,7.2,0,0,0,0.12,37.51,37.51,0.12,0.54,0.14,0.11,0,1.48,0.07,0,0,0.13,0.12,0.15,2,1,0.09,-0.44,0.12,0.21,0,-0.93,2.5,0,0.12,0,0,0,0,0,0.36,0.07,0.09,0,0,0.28,0,0,0.05,0,0,-0.39,0,0,0,-0.01,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.33,0,0,0,0,0,0,0,1.25,0,0,0,0,0,-0.16,0.09,0,0,0,0,0,0,0,0,0,0,0,0.05,-0.29,0,-0.17,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1528,NON-FINANCIAL CORPORATION,M,Banking Center,Information and Communication,UNSPECIFIED,4/28/2023,0,0,0,2.66E+07,0,2,1.24E+07,277549.85,1230769.23,0,1,0,0,0,0,-5.69E+07,49,-1.28E+07,275.36,0,2.96,4.01,0.17,156919.61,1366.52,-0.04,-0.61,-0.11,-0.17,0,-0.8,0.09,2.29,0,-0.12,-0.05,0.2,2,3,-0.11,-0.83,-0.19,0.09,0,-1,-0.67,-0.01,-0.14,-0.74,0,0,1,0,9.64,0.08,-0.21,0,-1,0.33,6.98,0,0.08,-0.3,-1,2.27,13.29,5.77,6.98,5.96,-0.99,0,1,0,0,-0.16,-0.08,-1,0,0,-1,-1.01E+07,0,-0.67,0,-0.77,0,-4353200,-0.29,-0.91,-0.82,0,0,43.41,0,0.64,-4353200,-0.97,-0.79,0,0,-4353200,0,-0.23,0.08,-0.28,0,-0.12,-0.62,0,0,1,0,0,0,0,2.39,-0.65,-0.9,0,33.82,0,0,-0.17,0,0,0,0,0,0,0,-0.86,0,0,0,0,0,0,-0.5,0,0,0,0,0,0,0,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6711,NON-FINANCIAL CORPORATION,M,Banking Center,"Professional, Scientific & Technical Activities",UNSPECIFIED,4/28/2023,0,0,0,2140990.09,0,1,272199.72,92780.61,1153846.15,0,1,0,382525,3547061.32,0,0,113,-4619617.11,0,0,0,0,0.27,42320.85,42320.85,-0.16,-0.23,-0.01,-0.06,-1,-0.4,0.19,0.49,-1,-0.1,0.01,0.01,4,0,-0.03,-0.5,-0.07,0.19,0,-1,-0.19,0,-0.05,5.74,0,0,0,0,-0.12,0.07,-0.1,1,0,0,3,0,0.07,0,3,-0.12,-1,1.41,3,0,-0.69,0,-0.5,0,0,2.45,0,3,0,0,0,-580000,0,-0.4,0,0,0,0,-0.3,-0.67,0.85,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,-0.12,0,0,-0.83,0,0,0,0,0,0,0,14,-0.33,-0.5,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7833,NON-FINANCIAL CORPORATION,M,Banking Center,"Arts, Entertainment & Recreation",UNSPECIFIED,4/28/2023,670283.59,1,1,2409934.91,0,0,2885320.63,981819.74,395025,0,1,0,30090.32,2883809.46,0,0,42,-2026070.73,0.79,0,0.8,1.12,0.38,4.29,4.29,0.14,0.33,0.23,0.23,3.09,0.21,0.19,1.1,3.09,0.12,0.02,0.79,2.2,1,0.07,-0.31,0.03,0.24,0,-0.74,-0.04,0.07,0.06,5.28,0,0,0,0,4.29,0.16,0.03,0,1.17,0.38,5.17,0,0.16,0.07,5.28,0.08,1,2.78,5.17,2.19,-0.82,0,2.2,0,0,0.08,0.43,0.15,0,0,0.75,-75310.9,0,4.6,0,6.69,0,0,1.54,0.43,2.54,0,2677.55,7.61,0,0.98,0,0.25,2.56,56.82,0,0,0,0.67,0.94,-0.05,0,0.3,0.15,0,0,0,0,0,0,0,0.46,-0.17,0.22,0,4.72,0,0,0.17,0,0,0,0,0,0,0,-0.21,0,0,0,0,0,0,0.65,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
